DATIM_Indicator_Category,facility,ward,subcounty,county,Datim_Facility_UID,DATIM_Disag_ID,DATIM_Disag_Name,datim_data
TX_CURR,Malaba Dispensary,Malaba Central Ward,Teso North Sub County,Busia County,XmZknqebhJ5, ,15+ | Female,7
TX_CURR,Boige Health Centre,Boikanga Ward,South Mugirango Sub County,Kisii County,Qbsjozov0Ls,Yf1BiWq71NE,15+ | Female,5
TX_CURR,Boige Health Centre,Boikanga Ward,South Mugirango Sub County,Kisii County,Qbsjozov0Ls,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Boige Health Centre,Boikanga Ward,South Mugirango Sub County,Kisii County,Qbsjozov0Ls,Yf1BiWq71NE,15+ | Female,8
TX_CURR,Boige Health Centre,Boikanga Ward,South Mugirango Sub County,Kisii County,Qbsjozov0Ls,chrwpNxHlQQ,<15 | Female,4
TX_CURR,Boige Health Centre,Boikanga Ward,South Mugirango Sub County,Kisii County,Qbsjozov0Ls,XX7hDj6iz0D,15+ | Male,18
TX_CURR,Boige Health Centre,Boikanga Ward,South Mugirango Sub County,Kisii County,Qbsjozov0Ls,uURluLqPIJ5,<15 | Unknown Sex,2
TX_CURR,Boige Health Centre,Boikanga Ward,South Mugirango Sub County,Kisii County,Qbsjozov0Ls,Yf1BiWq71NE,15+ | Female,41
TX_CURR,Suna Nursing and Maternity Home,Ragana-oruba Ward,Suna West Sub County,Migori County,UElb8bEQgui,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Suna Nursing and Maternity Home,Ragana-oruba Ward,Suna West Sub County,Migori County,UElb8bEQgui,Yf1BiWq71NE,15+ | Female,41
TX_CURR,Tombe Health Centre,Manga Ward,Manga Sub County,Nyamira County,yiqz9L0VKFR,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Tombe Health Centre,Manga Ward,Manga Sub County,Nyamira County,yiqz9L0VKFR,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Tombe Health Centre,Manga Ward,Manga Sub County,Nyamira County,yiqz9L0VKFR,Yf1BiWq71NE,15+ | Female,7
TX_CURR,Tombe Health Centre,Manga Ward,Manga Sub County,Nyamira County,yiqz9L0VKFR,chrwpNxHlQQ,<15 | Female,6
TX_CURR,Tombe Health Centre,Manga Ward,Manga Sub County,Nyamira County,yiqz9L0VKFR,zHSL7ATXJib,<15 | Male,12
TX_CURR,Tombe Health Centre,Manga Ward,Manga Sub County,Nyamira County,yiqz9L0VKFR,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Tombe Health Centre,Manga Ward,Manga Sub County,Nyamira County,yiqz9L0VKFR,XX7hDj6iz0D,15+ | Male,68
TX_CURR,Tombe Health Centre,Manga Ward,Manga Sub County,Nyamira County,yiqz9L0VKFR,uURluLqPIJ5,<15 | Unknown Sex,4
TX_CURR,Tombe Health Centre,Manga Ward,Manga Sub County,Nyamira County,yiqz9L0VKFR,Yf1BiWq71NE,15+ | Female,176
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,Yf1BiWq71NE,15+ | Female,17
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,XX7hDj6iz0D,15+ | Male,17
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,Yf1BiWq71NE,15+ | Female,21
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,chrwpNxHlQQ,<15 | Female,5
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,zHSL7ATXJib,<15 | Male,10
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,XX7hDj6iz0D,15+ | Male,12
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,XX7hDj6iz0D,15+ | Male,220
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,uURluLqPIJ5,<15 | Unknown Sex,
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,uURluLqPIJ5,<15 | Unknown Sex,12
TX_CURR,Taveta Sub County Hospital,Bomani Ward,Taveta Sub County,Taita Taveta County,TAQilKZAnNL,Yf1BiWq71NE,15+ | Female,506
TX_CURR,Kibisi Dispensary,Mbakalo Ward,Tongaren Sub County,Bungoma County,ng5M8MjlFpk,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Kibisi Dispensary,Mbakalo Ward,Tongaren Sub County,Bungoma County,ng5M8MjlFpk,chrwpNxHlQQ,<15 | Female,2
TX_CURR,Kibisi Dispensary,Mbakalo Ward,Tongaren Sub County,Bungoma County,ng5M8MjlFpk,zHSL7ATXJib,<15 | Male,4
TX_CURR,Kibisi Dispensary,Mbakalo Ward,Tongaren Sub County,Bungoma County,ng5M8MjlFpk,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Kibisi Dispensary,Mbakalo Ward,Tongaren Sub County,Bungoma County,ng5M8MjlFpk,XX7hDj6iz0D,15+ | Male,25
TX_CURR,Kibisi Dispensary,Mbakalo Ward,Tongaren Sub County,Bungoma County,ng5M8MjlFpk,uURluLqPIJ5,<15 | Unknown Sex,6
TX_CURR,Kibisi Dispensary,Mbakalo Ward,Tongaren Sub County,Bungoma County,ng5M8MjlFpk,Yf1BiWq71NE,15+ | Female,70
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,Yf1BiWq71NE,15+ | Female,14
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,XX7hDj6iz0D,15+ | Male,5
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,Yf1BiWq71NE,15+ | Female,24
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,chrwpNxHlQQ,<15 | Female,11
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,zHSL7ATXJib,<15 | Male,4
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,XX7hDj6iz0D,15+ | Male,6
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,XX7hDj6iz0D,15+ | Male,183
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,uURluLqPIJ5,<15 | Unknown Sex,1
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,uURluLqPIJ5,<15 | Unknown Sex,13
TX_CURR,Ipali Health Centre,West Bunyore Ward,Emuhaya Sub County,Vihiga County,JwiBV3QwW7v,Yf1BiWq71NE,15+ | Female,316
TX_CURR,Cherangany Sub County Hospital,Motosiet Ward,Cherangany Sub County,Trans Nzoia County,uOMzkMdxwGZ,Yf1BiWq71NE,15+ | Female,12
TX_CURR,Cherangany Sub County Hospital,Motosiet Ward,Cherangany Sub County,Trans Nzoia County,uOMzkMdxwGZ,XX7hDj6iz0D,15+ | Male,6
TX_CURR,Cherangany Sub County Hospital,Motosiet Ward,Cherangany Sub County,Trans Nzoia County,uOMzkMdxwGZ,Yf1BiWq71NE,15+ | Female,12
TX_CURR,Cherangany Sub County Hospital,Motosiet Ward,Cherangany Sub County,Trans Nzoia County,uOMzkMdxwGZ,chrwpNxHlQQ,<15 | Female,13
TX_CURR,Cherangany Sub County Hospital,Motosiet Ward,Cherangany Sub County,Trans Nzoia County,uOMzkMdxwGZ,zHSL7ATXJib,<15 | Male,9
TX_CURR,Cherangany Sub County Hospital,Motosiet Ward,Cherangany Sub County,Trans Nzoia County,uOMzkMdxwGZ,XX7hDj6iz0D,15+ | Male,12
TX_CURR,Cherangany Sub County Hospital,Motosiet Ward,Cherangany Sub County,Trans Nzoia County,uOMzkMdxwGZ,XX7hDj6iz0D,15+ | Male,161
TX_CURR,Cherangany Sub County Hospital,Motosiet Ward,Cherangany Sub County,Trans Nzoia County,uOMzkMdxwGZ,uURluLqPIJ5,<15 | Unknown Sex,26
TX_CURR,Cherangany Sub County Hospital,Motosiet Ward,Cherangany Sub County,Trans Nzoia County,uOMzkMdxwGZ,Yf1BiWq71NE,15+ | Female,336
TX_CURR,Mrima (Catholic) Dispensary,Dzombo Ward,Lunga Lunga Sub County,Kwale County,gVRkP9usshd,Yf1BiWq71NE,15+ | Female,
TX_CURR,Mrima (Catholic) Dispensary,Dzombo Ward,Lunga Lunga Sub County,Kwale County,gVRkP9usshd,Yf1BiWq71NE,15+ | Female,9
TX_CURR,Mrima (Catholic) Dispensary,Dzombo Ward,Lunga Lunga Sub County,Kwale County,gVRkP9usshd,chrwpNxHlQQ,<15 | Female,1
TX_CURR,Mrima (Catholic) Dispensary,Dzombo Ward,Lunga Lunga Sub County,Kwale County,gVRkP9usshd,zHSL7ATXJib,<15 | Male,1
TX_CURR,Mrima (Catholic) Dispensary,Dzombo Ward,Lunga Lunga Sub County,Kwale County,gVRkP9usshd,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Mrima (Catholic) Dispensary,Dzombo Ward,Lunga Lunga Sub County,Kwale County,gVRkP9usshd,XX7hDj6iz0D,15+ | Male,14
TX_CURR,Mrima (Catholic) Dispensary,Dzombo Ward,Lunga Lunga Sub County,Kwale County,gVRkP9usshd,uURluLqPIJ5,<15 | Unknown Sex,9
TX_CURR,Mrima (Catholic) Dispensary,Dzombo Ward,Lunga Lunga Sub County,Kwale County,gVRkP9usshd,Yf1BiWq71NE,15+ | Female,56
TX_CURR,Givole Dispensary,Jepkoyai Ward,Hamisi Sub County,Vihiga County,aTIZDsurMOw,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Givole Dispensary,Jepkoyai Ward,Hamisi Sub County,Vihiga County,aTIZDsurMOw,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Givole Dispensary,Jepkoyai Ward,Hamisi Sub County,Vihiga County,aTIZDsurMOw,XX7hDj6iz0D,15+ | Male,11
TX_CURR,Givole Dispensary,Jepkoyai Ward,Hamisi Sub County,Vihiga County,aTIZDsurMOw,uURluLqPIJ5,<15 | Unknown Sex,4
TX_CURR,Givole Dispensary,Jepkoyai Ward,Hamisi Sub County,Vihiga County,aTIZDsurMOw,Yf1BiWq71NE,15+ | Female,26
TX_CURR,Ucheru Community Health Centre,Kanyekini Ward,Kirinyaga Central Sub County,Kirinyaga County,exR2Z0HDml8,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Ucheru Community Health Centre,Kanyekini Ward,Kirinyaga Central Sub County,Kirinyaga County,exR2Z0HDml8,chrwpNxHlQQ,<15 | Female,1
TX_CURR,Ucheru Community Health Centre,Kanyekini Ward,Kirinyaga Central Sub County,Kirinyaga County,exR2Z0HDml8,zHSL7ATXJib,<15 | Male,1
TX_CURR,Ucheru Community Health Centre,Kanyekini Ward,Kirinyaga Central Sub County,Kirinyaga County,exR2Z0HDml8,XX7hDj6iz0D,15+ | Male,21
TX_CURR,Ucheru Community Health Centre,Kanyekini Ward,Kirinyaga Central Sub County,Kirinyaga County,exR2Z0HDml8,uURluLqPIJ5,<15 | Unknown Sex,2
TX_CURR,Ucheru Community Health Centre,Kanyekini Ward,Kirinyaga Central Sub County,Kirinyaga County,exR2Z0HDml8,Yf1BiWq71NE,15+ | Female,34
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,Yf1BiWq71NE,15+ | Female,36
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,chrwpNxHlQQ,<15 | Female,6
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,zHSL7ATXJib,<15 | Male,6
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,XX7hDj6iz0D,15+ | Male,9
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,XX7hDj6iz0D,15+ | Male,126
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,uURluLqPIJ5,<15 | Unknown Sex,1
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,uURluLqPIJ5,<15 | Unknown Sex,14
TX_CURR,Lanet Health Centre,Nakuru East Ward,Nakuru East Sub County,Nakuru County,GeyBxNGEA16,Yf1BiWq71NE,15+ | Female,408
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,XX7hDj6iz0D,15+ | Male,5
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,Yf1BiWq71NE,15+ | Female,13
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,chrwpNxHlQQ,<15 | Female,9
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,zHSL7ATXJib,<15 | Male,8
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,XX7hDj6iz0D,15+ | Male,8
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,XX7hDj6iz0D,15+ | Male,146
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,uURluLqPIJ5,<15 | Unknown Sex,1
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,uURluLqPIJ5,<15 | Unknown Sex,23
TX_CURR,Soin Sub County Hospital,Soin Ward,Rongai Sub County,Nakuru County,EfApBHRkDsJ,Yf1BiWq71NE,15+ | Female,343
TX_CURR,Jericho Health Centre,Harambee Ward,Makadara Sub County,Nairobi County,NU0smdU7y6G,Yf1BiWq71NE,15+ | Female,8
TX_CURR,Jericho Health Centre,Harambee Ward,Makadara Sub County,Nairobi County,NU0smdU7y6G,XX7hDj6iz0D,15+ | Male,8
TX_CURR,Jericho Health Centre,Harambee Ward,Makadara Sub County,Nairobi County,NU0smdU7y6G,Yf1BiWq71NE,15+ | Female,29
TX_CURR,Jericho Health Centre,Harambee Ward,Makadara Sub County,Nairobi County,NU0smdU7y6G,chrwpNxHlQQ,<15 | Female,3
TX_CURR,Jericho Health Centre,Harambee Ward,Makadara Sub County,Nairobi County,NU0smdU7y6G,zHSL7ATXJib,<15 | Male,4
TX_CURR,Jericho Health Centre,Harambee Ward,Makadara Sub County,Nairobi County,NU0smdU7y6G,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Jericho Health Centre,Harambee Ward,Makadara Sub County,Nairobi County,NU0smdU7y6G,XX7hDj6iz0D,15+ | Male,227
TX_CURR,Jericho Health Centre,Harambee Ward,Makadara Sub County,Nairobi County,NU0smdU7y6G,uURluLqPIJ5,<15 | Unknown Sex,13
TX_CURR,Jericho Health Centre,Harambee Ward,Makadara Sub County,Nairobi County,NU0smdU7y6G,Yf1BiWq71NE,15+ | Female,538
TX_CURR,Kaiboi Mission Health Centre,Kurgung/Surungai Ward,Mosop Sub County,Nandi County,J8GdID9mDgh,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Kaiboi Mission Health Centre,Kurgung/Surungai Ward,Mosop Sub County,Nandi County,J8GdID9mDgh,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Kaiboi Mission Health Centre,Kurgung/Surungai Ward,Mosop Sub County,Nandi County,J8GdID9mDgh,chrwpNxHlQQ,<15 | Female,4
TX_CURR,Kaiboi Mission Health Centre,Kurgung/Surungai Ward,Mosop Sub County,Nandi County,J8GdID9mDgh,zHSL7ATXJib,<15 | Male,4
TX_CURR,Kaiboi Mission Health Centre,Kurgung/Surungai Ward,Mosop Sub County,Nandi County,J8GdID9mDgh,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Kaiboi Mission Health Centre,Kurgung/Surungai Ward,Mosop Sub County,Nandi County,J8GdID9mDgh,XX7hDj6iz0D,15+ | Male,47
TX_CURR,Kaiboi Mission Health Centre,Kurgung/Surungai Ward,Mosop Sub County,Nandi County,J8GdID9mDgh,uURluLqPIJ5,<15 | Unknown Sex,3
TX_CURR,Kaiboi Mission Health Centre,Kurgung/Surungai Ward,Mosop Sub County,Nandi County,J8GdID9mDgh,Yf1BiWq71NE,15+ | Female,126
TX_CURR,Kalemungorok Dispensary,Katilu Ward,Turkana South Sub County,Turkana County,zKtWJtaqwQW,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Kalemungorok Dispensary,Katilu Ward,Turkana South Sub County,Turkana County,zKtWJtaqwQW,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Kalemungorok Dispensary,Katilu Ward,Turkana South Sub County,Turkana County,zKtWJtaqwQW,chrwpNxHlQQ,<15 | Female,3
TX_CURR,Kalemungorok Dispensary,Katilu Ward,Turkana South Sub County,Turkana County,zKtWJtaqwQW,zHSL7ATXJib,<15 | Male,3
TX_CURR,Kalemungorok Dispensary,Katilu Ward,Turkana South Sub County,Turkana County,zKtWJtaqwQW,XX7hDj6iz0D,15+ | Male,23
TX_CURR,Kalemungorok Dispensary,Katilu Ward,Turkana South Sub County,Turkana County,zKtWJtaqwQW,uURluLqPIJ5,<15 | Unknown Sex,9
TX_CURR,Kalemungorok Dispensary,Katilu Ward,Turkana South Sub County,Turkana County,zKtWJtaqwQW,Yf1BiWq71NE,15+ | Female,36
TX_CURR,Mtwapa Nursing Home,Shimo La Tewa Ward,Kilifi South Sub County,Kilifi County,cKUA11FVJsz,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Mtwapa Nursing Home,Shimo La Tewa Ward,Kilifi South Sub County,Kilifi County,cKUA11FVJsz,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Mtwapa Nursing Home,Shimo La Tewa Ward,Kilifi South Sub County,Kilifi County,cKUA11FVJsz,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Mtwapa Nursing Home,Shimo La Tewa Ward,Kilifi South Sub County,Kilifi County,cKUA11FVJsz,XX7hDj6iz0D,15+ | Male,43
TX_CURR,Mtwapa Nursing Home,Shimo La Tewa Ward,Kilifi South Sub County,Kilifi County,cKUA11FVJsz,Yf1BiWq71NE,15+ | Female,72
TX_CURR,Shimoni Dispensary,Pongwe/Kikokeni Ward,Lunga Lunga Sub County,Kwale County,nJuQSkkwNES,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Shimoni Dispensary,Pongwe/Kikokeni Ward,Lunga Lunga Sub County,Kwale County,nJuQSkkwNES,Yf1BiWq71NE,15+ | Female,5
TX_CURR,Shimoni Dispensary,Pongwe/Kikokeni Ward,Lunga Lunga Sub County,Kwale County,nJuQSkkwNES,chrwpNxHlQQ,<15 | Female,1
TX_CURR,Shimoni Dispensary,Pongwe/Kikokeni Ward,Lunga Lunga Sub County,Kwale County,nJuQSkkwNES,zHSL7ATXJib,<15 | Male,4
TX_CURR,Shimoni Dispensary,Pongwe/Kikokeni Ward,Lunga Lunga Sub County,Kwale County,nJuQSkkwNES,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Shimoni Dispensary,Pongwe/Kikokeni Ward,Lunga Lunga Sub County,Kwale County,nJuQSkkwNES,XX7hDj6iz0D,15+ | Male,30
TX_CURR,Shimoni Dispensary,Pongwe/Kikokeni Ward,Lunga Lunga Sub County,Kwale County,nJuQSkkwNES,uURluLqPIJ5,<15 | Unknown Sex,6
TX_CURR,Shimoni Dispensary,Pongwe/Kikokeni Ward,Lunga Lunga Sub County,Kwale County,nJuQSkkwNES,Yf1BiWq71NE,15+ | Female,74
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,Yf1BiWq71NE,15+ | Female,15
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,Yf1BiWq71NE,15+ | Female,26
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,chrwpNxHlQQ,<15 | Female,15
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,zHSL7ATXJib,<15 | Male,17
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,XX7hDj6iz0D,15+ | Male,5
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,XX7hDj6iz0D,15+ | Male,234
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,uURluLqPIJ5,<15 | Unknown Sex,1
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,uURluLqPIJ5,<15 | Unknown Sex,23
TX_CURR,Rodi Health Centre,East Seme Ward,Seme Sub County,Kisumu County,Jv8TGiovYY6,Yf1BiWq71NE,15+ | Female,393
TX_CURR,Thanantu Faith Clinic Dispensary,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,YslGk4Jhs6q,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Thanantu Faith Clinic Dispensary,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,YslGk4Jhs6q,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Thanantu Faith Clinic Dispensary,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,YslGk4Jhs6q,Yf1BiWq71NE,15+ | Female,4
TX_CURR,Thanantu Faith Clinic Dispensary,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,YslGk4Jhs6q,chrwpNxHlQQ,<15 | Female,4
TX_CURR,Thanantu Faith Clinic Dispensary,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,YslGk4Jhs6q,zHSL7ATXJib,<15 | Male,5
TX_CURR,Thanantu Faith Clinic Dispensary,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,YslGk4Jhs6q,XX7hDj6iz0D,15+ | Male,24
TX_CURR,Thanantu Faith Clinic Dispensary,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,YslGk4Jhs6q,uURluLqPIJ5,<15 | Unknown Sex,3
TX_CURR,Thanantu Faith Clinic Dispensary,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,YslGk4Jhs6q,Yf1BiWq71NE,15+ | Female,56
TX_CURR,Gitare Health Centre (Gatundu),Kiganjo Ward,Gatundu South Sub County,Kiambu County,ZIGlMXgfiqx,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Gitare Health Centre (Gatundu),Kiganjo Ward,Gatundu South Sub County,Kiambu County,ZIGlMXgfiqx,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Gitare Health Centre (Gatundu),Kiganjo Ward,Gatundu South Sub County,Kiambu County,ZIGlMXgfiqx,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Gitare Health Centre (Gatundu),Kiganjo Ward,Gatundu South Sub County,Kiambu County,ZIGlMXgfiqx,chrwpNxHlQQ,<15 | Female,7
TX_CURR,Gitare Health Centre (Gatundu),Kiganjo Ward,Gatundu South Sub County,Kiambu County,ZIGlMXgfiqx,zHSL7ATXJib,<15 | Male,4
TX_CURR,Gitare Health Centre (Gatundu),Kiganjo Ward,Gatundu South Sub County,Kiambu County,ZIGlMXgfiqx,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Gitare Health Centre (Gatundu),Kiganjo Ward,Gatundu South Sub County,Kiambu County,ZIGlMXgfiqx,XX7hDj6iz0D,15+ | Male,56
TX_CURR,Gitare Health Centre (Gatundu),Kiganjo Ward,Gatundu South Sub County,Kiambu County,ZIGlMXgfiqx,uURluLqPIJ5,<15 | Unknown Sex,8
TX_CURR,Gitare Health Centre (Gatundu),Kiganjo Ward,Gatundu South Sub County,Kiambu County,ZIGlMXgfiqx,Yf1BiWq71NE,15+ | Female,131
TX_CURR,Sikulu Dispensary,Mukuyuni Ward,Kabuchai Sub County,Bungoma County,CFxrq4Lx6EQ,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Sikulu Dispensary,Mukuyuni Ward,Kabuchai Sub County,Bungoma County,CFxrq4Lx6EQ,Yf1BiWq71NE,15+ | Female,10
TX_CURR,Sikulu Dispensary,Mukuyuni Ward,Kabuchai Sub County,Bungoma County,CFxrq4Lx6EQ,chrwpNxHlQQ,<15 | Female,2
TX_CURR,Sikulu Dispensary,Mukuyuni Ward,Kabuchai Sub County,Bungoma County,CFxrq4Lx6EQ,zHSL7ATXJib,<15 | Male,2
TX_CURR,Sikulu Dispensary,Mukuyuni Ward,Kabuchai Sub County,Bungoma County,CFxrq4Lx6EQ,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Sikulu Dispensary,Mukuyuni Ward,Kabuchai Sub County,Bungoma County,CFxrq4Lx6EQ,XX7hDj6iz0D,15+ | Male,34
TX_CURR,Sikulu Dispensary,Mukuyuni Ward,Kabuchai Sub County,Bungoma County,CFxrq4Lx6EQ,uURluLqPIJ5,<15 | Unknown Sex,4
TX_CURR,Sikulu Dispensary,Mukuyuni Ward,Kabuchai Sub County,Bungoma County,CFxrq4Lx6EQ,Yf1BiWq71NE,15+ | Female,77
TX_CURR,New Tumaini Health Centre,Kanjuiri Range Ward,Olkalou Sub County,Nyandarua County,DeRAgjRan3F,Yf1BiWq71NE,15+ | Female,1
TX_CURR,New Tumaini Health Centre,Kanjuiri Range Ward,Olkalou Sub County,Nyandarua County,DeRAgjRan3F,XX7hDj6iz0D,15+ | Male,2
TX_CURR,New Tumaini Health Centre,Kanjuiri Range Ward,Olkalou Sub County,Nyandarua County,DeRAgjRan3F,Yf1BiWq71NE,15+ | Female,3
TX_CURR,New Tumaini Health Centre,Kanjuiri Range Ward,Olkalou Sub County,Nyandarua County,DeRAgjRan3F,chrwpNxHlQQ,<15 | Female,1
TX_CURR,New Tumaini Health Centre,Kanjuiri Range Ward,Olkalou Sub County,Nyandarua County,DeRAgjRan3F,zHSL7ATXJib,<15 | Male,1
TX_CURR,New Tumaini Health Centre,Kanjuiri Range Ward,Olkalou Sub County,Nyandarua County,DeRAgjRan3F,XX7hDj6iz0D,15+ | Male,2
TX_CURR,New Tumaini Health Centre,Kanjuiri Range Ward,Olkalou Sub County,Nyandarua County,DeRAgjRan3F,XX7hDj6iz0D,15+ | Male,47
TX_CURR,New Tumaini Health Centre,Kanjuiri Range Ward,Olkalou Sub County,Nyandarua County,DeRAgjRan3F,uURluLqPIJ5,<15 | Unknown Sex,5
